spot,strike,volatility,rate,expiry,price,bs_price
114.047,116.635,0.341949,0.013255,1.66677,19.9093,19.9077
115.33,112.057,0.394291,0.0102265,0.65307,16.4037,16.442
107.187,112.879,0.445168,0.0312635,1.27284,20.7912,20.7427
93.293,88.6768,0.29434,0.0111132,1.01191,13.6839,13.6845
92.5241,87.4655,0.264232,0.0411518,1.23909,15.6106,15.6403
87.4121,91.463,0.414691,0.0128147,1.0898,13.8531,13.8659
103.214,105.218,0.246352,0.0301113,1.11948,11.4043,11.3838
110.709,90.5982,0.222522,0.0367616,1.12181,25.5692,25.5972
92.4462,105.309,0.126158,0.0328709,1.07454,1.73954,1.7306
94.8971,95.8742,0.172775,0.0155139,0.774482,5.82473,5.83011
84.2422,88.0329,0.381934,0.0122914,1.96958,17.1146,17.1484
115.87,84.0304,0.481425,0.0388401,0.563804,36.8738,36.8611
107.309,85.2489,0.372144,0.0381646,1.31383,32.3091,32.2629
97.3911,86.2133,0.261039,0.0232912,0.522592,14.6439,14.6268
89.4717,110.762,0.140367,0.0225982,1.68912,1.58484,1.5943
107.444,110.671,0.341411,0.0214911,0.298373,6.88855,6.87834
87.3516,83.3031,0.366184,0.0120097,0.744557,13.2537,13.2278
98.3978,109.537,0.407855,0.0285963,0.702119,9.94607,9.9245
107.872,87.3086,0.278375,0.02581,0.819929,24.7171,24.7107
93.5747,101.647,0.369188,0.0337562,1.38482,14.7228,14.7272
106,98.07,0.139391,0.0366914,1.36697,14.7178,14.724
107.073,89.8018,0.120375,0.0244052,1.41341,20.7475,20.7474
112.311,98.5829,0.183672,0.0319976,1.10491,19.2699,19.3086
116.722,111.803,0.296946,0.0318558,0.721963,15.4874,15.4578
92.7568,100.086,0.128462,0.0387967,0.693762,2.14497,2.14152
107.597,85.1039,0.283825,0.0406649,0.827777,27.1494,27.1802
83.3551,97.9278,0.402087,0.0370716,1.63498,13.7412,13.7291
87.161,110.834,0.166235,0.0293985,1.81202,2.40355,2.40723
116.118,109.344,0.450679,0.0433806,1.18233,27.9359,27.9476
95.0303,90.9203,0.316117,0.0491522,0.175298,7.7283,7.71348
82.0785,90.2623,0.423682,0.0228573,1.7717,16.5095,16.5196
114.414,104.733,0.404035,0.0412591,0.647025,21.0273,21.0445
118.329,119.453,0.403156,0.0250061,1.95166,27.9477,28.0779
103.321,112.969,0.100192,0.0172673,1.53449,2.59344,2.59116
96.2296,118.846,0.104002,0.0395389,0.406009,0.00318962,0.00327826
82.1538,86.8422,0.414136,0.016205,0.432047,7.18687,7.21731
89.0177,111.053,0.448418,0.0491554,1.6618,15.7432,15.7111
101.214,95.7589,0.24899,0.0463557,1.14777,16.1917,16.2218
119.609,92.8315,0.180766,0.0291031,1.05492,30.131,30.1095
82.8465,110.651,0.316786,0.0137671,0.637815,1.61763,1.61663
97.3055,109.172,0.327552,0.0142655,1.12513,9.60926,9.61744
95.3568,89.0207,0.384631,0.0119869,1.56439,21.5187,21.6425
111.848,92.516,0.26331,0.0460308,0.943128,25.816,25.7513
118.589,89.2723,0.161593,0.0397344,0.418781,30.8039,30.7959
108.683,110.423,0.147665,0.0149778,1.5106,8.19209,8.20254
83.1544,91.0789,0.312668,0.0318884,1.28998,9.99661,10.009
90.6998,106.941,0.294038,0.0166441,0.971536,5.46019,5.46179
92.871,91.4384,0.284347,0.0247497,0.883636,11.4685,11.492
80.1189,80.0495,0.140139,0.0370499,0.456393,3.76265,3.75671
84.1495,94.5754,0.135287,0.026585,0.244578,0.12335,0.123142
100.495,116.907,0.267499,0.024898,0.623678,3.56383,3.56295
83.2473,116.33,0.132755,0.0268487,0.785347,0.014331,0.0135911
106.897,102.15,0.35312,0.0454166,1.70119,25.0446,25.1514
99.8046,105.829,0.440444,0.0231993,0.171586,4.97879,4.98679
96.8756,110.777,0.315104,0.034125,1.787,13.3137,13.347
116.928,115.566,0.369583,0.0491715,0.74497,17.4144,17.3918
107.722,94.3508,0.386939,0.0362117,1.51776,29.1662,29.153
97.6217,104.526,0.353936,0.0214432,1.15464,12.9508,12.9742
83.2211,109.734,0.309143,0.0377282,1.23304,4.77781,4.77629
117.644,106.682,0.430044,0.0265876,1.72932,33.0634,33.0797
93.4523,89.6391,0.366271,0.0446255,1.43714,20.5717,20.5531
101.174,97.7413,0.179549,0.0429918,1.25998,12.807,12.8072
85.504,112.816,0.262555,0.0226171,1.17491,2.85457,2.85212
105.653,111.599,0.164202,0.0222066,1.21119,6.3308,6.31313
117.871,93.2471,0.222554,0.0119028,1.0392,27.4368,27.4263
116.543,118.077,0.230803,0.0213859,0.367048,6.21865,6.21223
89.7231,94.0586,0.359285,0.0471072,1.67588,17.6754,17.6811
115.093,93.7187,0.286312,0.0162592,1.62607,29.7259,29.7247
85.1626,87.1248,0.126821,0.0295005,0.217197,1.3967,1.39864
93.3041,102.847,0.269874,0.0208152,0.890439,6.45564,6.47937
113.403,85.8979,0.445899,0.022265,0.393085,30.4783,30.4216
84.3497,86.0526,0.437727,0.041038,0.372717,8.76513,8.79009
93.6919,100.237,0.205942,0.0317836,1.61857,9.09951,9.10328
89.473,90.8162,0.387236,0.0374036,1.18041,16.0308,16.0171
111.025,107.078,0.149069,0.012118,1.19298,10.0881,10.104
107.93,85.1499,0.311336,0.0317089,1.08856,29.1166,29.0926
101.189,105.669,0.43535,0.0495585,1.62097,23.5384,23.5761
96.2672,117.139,0.342261,0.0472889,1.29622,9.96221,9.9245
112.308,102.617,0.353418,0.0175496,1.02828,21.5939,21.5931
98.6057,102.346,0.43912,0.0314613,1.43304,20.7796,20.7512
106.731,92.0991,0.436178,0.0314348,1.66139,32.6055,32.4488
106.419,82.1191,0.220224,0.0135268,1.493,27.8657,27.8582
116.088,85.3381,0.126487,0.0223428,0.27168,31.271,31.266
98.0687,90.3574,0.16883,0.0120042,0.379485,9.2318,9.23204
110.151,90.1424,0.114863,0.0485731,1.86614,28.0233,28.0053
96.4479,91.5647,0.234626,0.0365385,1.70034,17.0384,17.049
94.5049,111.605,0.421721,0.0396681,0.799302,9.28261,9.28305
91.7801,115.019,0.26578,0.0400592,0.347321,0.649022,0.649192
95.1339,95.1042,0.212809,0.0360463,1.01014,9.76701,9.78775
100.419,114.955,0.290665,0.0407984,0.600224,4.77577,4.77453
80.1228,82.6186,0.477629,0.04507,0.224965,6.50512,6.49942
86.1046,92.0072,0.185284,0.0303117,1.83743,8.19874,8.1992
113.843,86.317,0.397346,0.0496919,0.397125,30.6127,30.6296
104.764,106.897,0.108766,0.0414948,1.47614,7.75613,7.77619
119.593,80.4522,0.369975,0.0396516,0.520142,41.4126,41.4358
88.7562,90.3476,0.127355,0.0350803,1.4338,6.85177,6.84844
108.291,118.333,0.270224,0.0419322,1.11194,10.35,10.3416
89.5218,101.235,0.255207,0.0226625,1.69443,8.78003,8.77461
101.62,89.8415,0.335299,0.016768,0.438328,16.0593,16.0588
99.5128,99.0255,0.160358,0.0368681,0.833301,7.62124,7.61415
106.791,110.081,0.220922,0.0117778,1.27205,9.86822,9.86378
90.9126,110.271,0.397795,0.0267114,1.90224,14.9122,14.894
91.477,98.7036,0.179072,0.0385895,1.84315,8.67329,8.64888
97.4175,100.92,0.41936,0.0234292,1.29862,18.1957,18.2044
116.897,96.7458,0.215911,0.0444138,0.734622,24.3437,24.3429
87.0965,119.691,0.46703,0.0146122,0.916893,6.64339,6.59965
82.0306,106.357,0.402897,0.0429127,1.74398,11.7686,11.73
86.2876,108.876,0.369988,0.0489274,0.982464,6.78347,6.77379
108.408,80.8847,0.386064,0.0317639,0.134298,27.9448,27.9533
98.8261,119.542,0.433326,0.0312975,0.133835,1.02436,1.01502
86.9946,81.4505,0.281996,0.0456297,0.885683,13.7606,13.7908
95.7605,101.632,0.339025,0.0106774,0.745491,9.06098,9.08031
116.944,102.358,0.299545,0.0208361,0.554732,19.524,19.527
88.8902,104.258,0.438613,0.033928,1.98089,18.5317,18.5383
100.901,89.6698,0.25006,0.029898,0.533548,14.9701,14.9709
86.6547,116.006,0.43135,0.0253155,1.36795,9.52187,9.53094
85.5628,108.73,0.481892,0.0174514,0.455668,4.33217,4.34097
111.059,112.223,0.185999,0.0315113,1.25723,10.7786,10.7768
83.2663,105.074,0.183279,0.0484057,0.347868,0.0864437,0.0859113
103.97,85.7349,0.493514,0.0367431,1.73305,36.9947,36.9806
117.598,88.0396,0.332137,0.0493692,1.8688,42.1609,42.1743
94.5092,100.374,0.320449,0.014615,0.935865,9.79886,9.80121
91.2899,118.801,0.212305,0.0379712,1.14031,2.0301,2.02585
105.548,116.651,0.194954,0.0428004,1.16521,6.60778,6.61364
119.548,88.8067,0.138776,0.0216609,1.18361,33.0573,33.0783
102.008,119.282,0.290179,0.0466538,0.432714,2.90627,2.90165
96.1023,101.678,0.378916,0.0335041,0.198837,4.49029,4.46948
111.975,108.694,0.151703,0.0316909,0.163712,5.04505,5.0413
101.488,107.7,0.345782,0.0214833,0.649089,9.27015,9.29585
102.326,113.842,0.249423,0.0131618,0.295171,1.88945,1.88494
107.823,89.0182,0.244929,0.0387584,0.812964,23.3068,23.2983
84.1507,119.117,0.377408,0.0452488,0.127629,0.02435,0.0241852
110.933,86.4665,0.387988,0.0144804,0.690224,28.988,29.0471
91.8289,118.969,0.387512,0.0254161,0.951585,6.2639,6.3008
116.986,83.5978,0.137151,0.0487623,0.383309,34.9345,34.9367
97.4343,99.1123,0.266677,0.0182189,0.965041,10.1952,10.1762
86.6955,114.838,0.489775,0.0264492,1.07693,9.8237,9.77306
112.278,112.91,0.490058,0.0411766,0.456444,15.384,15.4127
98.166,82.0591,0.118785,0.0363233,0.820793,18.6078,18.6114
114.998,94.6326,0.271306,0.0468056,1.00103,27.4443,27.5072
89.1018,84.4903,0.255256,0.037419,0.483494,9.61008,9.62949
116.337,107.423,0.10609,0.028225,1.98906,16.4179,16.3855
117.217,99.4398,0.280553,0.0456024,1.22578,27.7333,27.7371
112.327,95.1,0.305063,0.0485381,0.227652,19.057,19.0769
113.213,93.2233,0.180512,0.0203369,1.99908,26.1697,26.1761
110.259,100.331,0.284735,0.026532,0.480663,15.0076,15.006
94.0634,85.2065,0.203134,0.0153877,1.99477,16.8065,16.7957
85.5852,116.525,0.403328,0.0264257,1.29383,7.51071,7.51305
95.7646,97.3799,0.210216,0.023193,0.331322,4.22081,4.21896
84.1797,84.2772,0.191644,0.0484817,0.499324,5.50676,5.5165
118.142,102.278,0.209207,0.0187767,0.691785,19.0682,19.0772
114.287,89.7733,0.352238,0.0484815,1.65844,37.5148,37.565
118.105,100.743,0.188928,0.0208672,1.43251,23.045,23.0611
98.6601,93.7117,0.219997,0.016817,1.07288,12.381,12.3585
100.446,114.545,0.356309,0.0150401,1.83123,15.1263,15.1452
107.268,107.559,0.40613,0.0385109,1.99952,27.375,27.4047
102.204,87.9161,0.321693,0.0165865,0.769266,20.0184,20.0158
117.447,96.3978,0.186086,0.0376423,0.426299,22.8066,22.7873
114.108,88.9046,0.399064,0.0484933,0.206993,26.6733,26.714
107.45,118.806,0.26165,0.0167663,0.180759,1.31992,1.31583
85.3993,95.2953,0.265091,0.0465831,1.17955,7.84806,7.82877
92.3164,96.2934,0.158195,0.0218174,0.474551,2.75538,2.75621
116.501,106.004,0.420659,0.0281171,1.83668,33.0601,33.0541
88.149,101.118,0.405151,0.0420909,1.41868,14.1781,14.1514
101.326,97.6564,0.110935,0.0414613,1.09316,9.58624,9.58275
93.6287,112.365,0.452285,0.0153027,1.64264,16.0164,16.0199
86.549,102.029,0.324127,0.0313451,1.0641,7.14904,7.15414
84.4515,92.7353,0.134426,0.0330401,0.787703,1.85642,1.85485
108.871,86.2639,0.128504,0.0176696,0.104613,22.7689,22.7663
118.367,85.1352,0.148467,0.0132035,1.05001,34.4442,34.4665
91.0923,109.151,0.253104,0.0437229,0.243655,0.490576,0.492702
95.0193,83.9278,0.186697,0.0105328,0.710552,13.3024,13.2925
104.716,100.922,0.233884,0.0289164,0.785923,11.7566,11.7703
108.962,80.0368,0.267768,0.0340969,0.307996,29.8404,29.84
101.342,95.6004,0.468589,0.011237,0.402233,14.9229,14.9496
89.6264,101.589,0.320733,0.0287355,0.515135,4.42302,4.4345
92.247,96.0608,0.17833,0.0454829,1.55575,9.50684,9.49548
112.419,82.2628,0.151699,0.03075,0.93799,32.5709,32.5423
98.7894,108.662,0.152772,0.0468341,0.27035,0.629858,0.631001
99.0206,94.3983,0.12988,0.0161499,1.45894,9.99188,9.99442
103.507,91.6253,0.362656,0.0359691,0.272556,15.3992,15.4091
100.005,106.106,0.246957,0.0463323,1.67934,13.5032,13.5388
106.578,86.3974,0.372374,0.0125764,0.583802,24.2887,24.2771
112.684,89.9693,0.489751,0.01043,1.30054,36.0328,36.0472
109.41,80.3734,0.461388,0.0334887,0.859008,36.0195,36.1
92.6446,89.7559,0.156338,0.0322825,1.21927,9.8431,9.84271
89.6936,114.979,0.463163,0.0306083,0.704085,6.66661,6.69557
100.057,90.7532,0.380694,0.0438034,0.873513,20.5331,20.5269
82.9689,95.4724,0.264683,0.0449429,0.436286,2.23614,2.23139
97.0678,108.645,0.305545,0.0345001,0.287692,2.69941,2.69793
101.963,92.5879,0.223085,0.0437636,1.4414,19.2752,19.2982
104.463,87.6952,0.129458,0.0374582,1.82116,23.176,23.1525
111.909,104.922,0.484736,0.0396001,0.935613,25.5397,25.5954
85.0997,84.9353,0.153021,0.0106521,0.651644,4.5576,4.55923
88.9093,81.9776,0.368536,0.0298982,1.75187,22.1891,22.2037
97.7559,101.216,0.234044,0.0175476,0.990557,8.30976,8.31056
98.3379,80.2587,0.386027,0.0470723,0.674095,24.2505,24.2507
94.7404,92.0159,0.468181,0.01899,0.570676,14.9569,14.978
